Passengers,Fare,Itinerary,Subs Itinerary 1,Subs Itinerary 2,Subs Itinerary 3
1,176.0,"(30,)",,,
4,176.0,"(716,)","(717,)",,
4,176.0,"(701,)",,,
4,176.0,"(722,)",,,
1,176.0,"(198,)",,,
1,176.0,"(100,)",,,
2,176.0,"(584,)",,,
1,176.0,"(554,)",,,
3,176.0,"(552,)",,,
1,176.0,"(522,)",,,
3,176.0,"(117,)",,,
7,176.0,"(110,)","(109,)",,
1,176.0,"(376,)","(385, 681)",,
3,176.0,"(393,)",,,
1,176.0,"(661,)",,,
2,332.0,"(679,)",,,
4,332.0,"(680,)",,,
1,332.0,"(741,)",,,
2,332.0,"(223,)",,,
1,332.0,"(91,)",,,
1,332.0,"(320,)",,,
1,332.0,"(560,)",,,
4,332.0,"(593,)",,,
2,332.0,"(384,)",,,
1,332.0,"(524,)",,,
2,332.0,"(530,)",,,
1,294.0,"(457,)",,,
1,294.0,"(170,)",,,
1,294.0,"(609,)",,,
2,294.0,"(110,)","(109,)",,
2,294.0,"(376,)","(385, 681)",,
2,294.0,"(318,)",,,
1,268.0,"(743,)",,,
1,268.0,"(432,)",,,
3,268.0,"(712,)",,,
5,268.0,"(726,)",,,
1,268.0,"(55,)","(52,)","(53,)","(54,)"
1,268.0,"(282,)",,,
1,268.0,"(554,)",,,
1,268.0,"(590,)",,,
1,268.0,"(610,)",,,
3,268.0,"(522,)",,,
1,268.0,"(662,)",,,
2,413.0,"(665,)",,,
2,413.0,"(45,)",,,
2,413.0,"(146,)","(147,)",,
2,413.0,"(371,)",,,
1,327.0,"(735,)",,,
4,327.0,"(757,)",,,
3,327.0,"(754,)",,,
6,327.0,"(679,)",,,
5,327.0,"(685,)",,,
2,327.0,"(666,)",,,
1,327.0,"(452,)",,,
1,327.0,"(446,)",,,
1,327.0,"(457,)",,,
1,327.0,"(641,)",,,
2,327.0,"(32,)",,,
1,327.0,"(212,)",,,
1,327.0,"(215,)",,,
2,327.0,"(161,)",,,
4,327.0,"(222,)",,,
6,327.0,"(259,)",,,
5,327.0,"(247,)",,,
1,327.0,"(220,)",,,
1,327.0,"(60,)",,,
1,327.0,"(86,)",,,
1,327.0,"(323,)",,,
1,327.0,"(609,)",,,
1,327.0,"(597,)",,,
1,327.0,"(615,)",,,
1,327.0,"(362,)",,,
1,327.0,"(349,)",,,
1,327.0,"(306,)",,,
1,327.0,"(523,)",,,
2,327.0,"(530,)",,,
1,327.0,"(662,)",,,
1,217.0,"(541,)",,,
1,217.0,"(755,)",,,
1,217.0,"(468,)",,,
6,217.0,"(705,)",,,
2,217.0,"(701,)",,,
1,217.0,"(275,)",,,
2,217.0,"(276,)",,,
5,217.0,"(287,)",,,
1,217.0,"(263,)","(262,)",,
2,217.0,"(200,)",,,
2,217.0,"(195,)",,,
2,217.0,"(215,)",,,
2,217.0,"(250,)",,,
1,217.0,"(228,)",,,
3,217.0,"(208,)",,,
2,217.0,"(221,)",,,
2,217.0,"(535,)",,,
1,217.0,"(555,)",,,
1,217.0,"(518,)",,,
2,217.0,"(345,)",,,
3,217.0,"(352,)",,,
1,217.0,"(763,)",,,
6,217.0,"(525,)",,,
4,217.0,"(654,)",,,
2,380.0,"(372,)",,,
1,373.0,"(59,)",,,
1,373.0,"(97,)",,,
1,373.0,"(380,)",,,
1,284.0,"(728,)",,,
1,284.0,"(705,)",,,
1,284.0,"(167,)",,,
1,284.0,"(81,)",,,
1,284.0,"(118,)",,,
2,284.0,"(590,)",,,
5,284.0,"(609,)",,,
3,284.0,"(131,)",,,
2,284.0,"(663,)",,,
4,92.0,"(736,)",,,
1,92.0,"(737,)",,,
8,92.0,"(735,)",,,
5,92.0,"(540,)",,,
13,92.0,"(756,)",,,
3,92.0,"(755,)",,,
2,92.0,"(743,)",,,
21,92.0,"(749,)",,,
18,92.0,"(758,)",,,
16,92.0,"(757,)",,,
1,92.0,"(760,)",,,
18,92.0,"(753,)",,,
12,92.0,"(665,)",,,
16,92.0,"(679,)",,,
9,92.0,"(685,)",,,
4,92.0,"(686,)",,,
14,92.0,"(677,)",,,
5,92.0,"(671,)",,,
12,92.0,"(458,)",,,
7,92.0,"(469,)",,,
14,92.0,"(449,)",,,
1,92.0,"(480,)",,,
4,92.0,"(481,)",,,
8,92.0,"(447,)","(448,)",,
2,92.0,"(444,)",,,
2,92.0,"(465,)",,,
3,92.0,"(426,)",,,
13,92.0,"(429,)",,,
7,92.0,"(430,)",,,
2,92.0,"(437,)",,,
9,92.0,"(440,)",,,
2,92.0,"(442,)",,,
1,92.0,"(446,)",,,
14,92.0,"(476,)",,,
15,92.0,"(457,)",,,
4,92.0,"(496,)",,,
1,92.0,"(493,)",,,
5,92.0,"(741,)",,,
13,92.0,"(739,)",,,
4,92.0,"(647,)",,,
16,92.0,"(639,)",,,
19,92.0,"(650,)",,,
41,92.0,"(16,)",,,
2,92.0,"(34,)",,,
19,92.0,"(44,)",,,
8,92.0,"(27,)",,,
7,92.0,"(43,)",,,
3,92.0,"(5,)",,,
23,92.0,"(1,)",,,
2,92.0,"(2,)",,,
25,92.0,"(40,)",,,
7,92.0,"(12,)",,,
2,92.0,"(50,)",,,
4,92.0,"(11,)",,,
4,92.0,"(47,)",,,
3,92.0,"(32,)",,,
23,92.0,"(3,)",,,
8,92.0,"(693,)",,,
2,92.0,"(712,)",,,
8,92.0,"(697,)",,,
6,92.0,"(700,)",,,
3,92.0,"(724,)",,,
2,92.0,"(730,)",,,
1,92.0,"(67,)",,,
16,92.0,"(53,)","(52,)","(54,)","(55,)"
14,92.0,"(57,)",,,
4,92.0,"(520,)",,,
27,92.0,"(272,)",,,
6,92.0,"(285,)",,,
3,92.0,"(275,)",,,
13,92.0,"(276,)",,,
17,92.0,"(261,)",,,
7,92.0,"(278,)",,,
2,92.0,"(277,)",,,
1,92.0,"(281,)",,,
20,92.0,"(265,)",,,
5,92.0,"(289,)",,,
2,92.0,"(262,)","(263,)",,
15,92.0,"(158,)",,,
12,92.0,"(216,)",,,
2,92.0,"(241,)",,,
14,92.0,"(199,)",,,
12,92.0,"(169,)",,,
21,92.0,"(212,)",,,
10,92.0,"(234,)",,,
24,92.0,"(184,)",,,
10,92.0,"(196,)",,,
8,92.0,"(197,)",,,
6,92.0,"(201,)",,,
15,92.0,"(215,)",,,
13,92.0,"(161,)",,,
4,92.0,"(167,)",,,
1,92.0,"(210,)",,,
4,92.0,"(211,)",,,
15,92.0,"(222,)",,,
5,92.0,"(250,)",,,
15,92.0,"(236,)",,,
5,92.0,"(225,)",,,
15,92.0,"(255,)",,,
32,92.0,"(209,)",,,
5,92.0,"(245,)",,,
26,92.0,"(247,)",,,
11,92.0,"(220,)",,,
2,92.0,"(742,)",,,
2,92.0,"(738,)",,,
7,92.0,"(60,)",,,
1,92.0,"(79,)",,,
4,92.0,"(87,)",,,
19,92.0,"(83,)",,,
8,92.0,"(93,)",,,
18,92.0,"(92,)",,,
20,92.0,"(103,)",,,
1,92.0,"(86,)",,,
8,92.0,"(81,)",,,
4,92.0,"(61,)",,,
10,92.0,"(64,)",,,
6,92.0,"(624,)",,,
7,92.0,"(632,)",,,
3,92.0,"(634,)",,,
5,92.0,"(625,)",,,
19,92.0,"(68,)",,,
4,92.0,"(72,)",,,
3,92.0,"(74,)",,,
43,92.0,"(407,)",,,
25,92.0,"(420,)",,,
23,92.0,"(411,)",,,
3,92.0,"(421,)",,,
10,92.0,"(122,)",,,
1,92.0,"(125,)",,,
1,92.0,"(123,)","(124,)",,
7,92.0,"(118,)",,,
8,92.0,"(331,)",,,
17,92.0,"(324,)",,,
7,92.0,"(328,)",,,
4,92.0,"(320,)",,,
7,92.0,"(532,)",,,
2,92.0,"(538,)",,,
8,92.0,"(547,)",,,
17,92.0,"(566,)",,,
2,92.0,"(582,)",,,
11,92.0,"(554,)",,,
2,92.0,"(559,)",,,
12,92.0,"(552,)",,,
8,92.0,"(589,)",,,
2,92.0,"(596,)",,,
8,92.0,"(560,)",,,
3,92.0,"(558,)",,,
4,92.0,"(594,)",,,
13,92.0,"(604,)",,,
12,92.0,"(611,)",,,
3,92.0,"(607,)",,,
15,92.0,"(609,)",,,
28,92.0,"(597,)",,,
3,92.0,"(610,)",,,
9,92.0,"(617,)",,,
4,92.0,"(606,)",,,
3,92.0,"(614,)",,,
7,92.0,"(601,)",,,
1,92.0,"(623,)",,,
7,92.0,"(522,)",,,
25,92.0,"(135,)","(136,)",,
4,92.0,"(511,)",,,
8,92.0,"(516,)",,,
4,92.0,"(518,)",,,
1,92.0,"(622,)",,,
11,92.0,"(364,)",,,
8,92.0,"(342,)",,,
22,92.0,"(385,)",,,
38,92.0,"(366,)",,,
6,92.0,"(374,)",,,
24,92.0,"(361,)",,,
12,92.0,"(379,)",,,
6,92.0,"(343,)",,,
5,92.0,"(346,)",,,
7,92.0,"(382,)",,,
5,92.0,"(383,)",,,
9,92.0,"(381,)",,,
2,92.0,"(392,)",,,
17,92.0,"(380,)",,,
15,92.0,"(360,)",,,
6,92.0,"(734,)",,,
2,92.0,"(297,)",,,
8,92.0,"(304,)",,,
2,92.0,"(300,)",,,
14,92.0,"(311,)",,,
15,92.0,"(762,)",,,
3,92.0,"(763,)",,,
14,92.0,"(524,)",,,
6,92.0,"(523,)",,,
15,92.0,"(318,)",,,
6,92.0,"(319,)",,,
11,92.0,"(531,)",,,
7,92.0,"(530,)",,,
14,92.0,"(526,)",,,
15,92.0,"(663,)",,,
9,92.0,"(655,)",,,
2,111.0,"(736,)",,,
3,111.0,"(755,)",,,
4,111.0,"(750,)",,,
6,111.0,"(759,)",,,
1,111.0,"(753,)",,,
1,111.0,"(688,)",,,
1,111.0,"(676,)",,,
1,111.0,"(422,)",,,
1,111.0,"(463,)",,,
9,111.0,"(470,)",,,
5,111.0,"(455,)",,,
1,111.0,"(480,)",,,
4,111.0,"(481,)",,,
3,111.0,"(448,)","(447,)",,
6,111.0,"(445,)",,,
4,111.0,"(465,)",,,
5,111.0,"(425,)",,,
1,111.0,"(427,)",,,
16,111.0,"(430,)",,,
5,111.0,"(436,)",,,
3,111.0,"(441,)",,,
3,111.0,"(442,)",,,
2,111.0,"(446,)",,,
17,111.0,"(476,)",,,
1,111.0,"(457,)",,,
13,111.0,"(501,)","(502,)",,
5,111.0,"(484,)","(485,)",,
6,111.0,"(741,)",,,
4,111.0,"(646,)",,,
1,111.0,"(641,)",,,
1,111.0,"(653,)","(652,)",,
2,111.0,"(26,)",,,
3,111.0,"(29,)",,,
1,111.0,"(43,)",,,
6,111.0,"(2,)",,,
4,111.0,"(40,)",,,
1,111.0,"(12,)",,,
1,111.0,"(49,)",,,
1,111.0,"(6,)",,,
5,111.0,"(714,)",,,
2,111.0,"(697,)",,,
7,111.0,"(701,)",,,
2,111.0,"(726,)",,,
6,111.0,"(731,)",,,
1,111.0,"(67,)",,,
3,111.0,"(57,)",,,
11,111.0,"(269,)",,,
1,111.0,"(286,)",,,
1,111.0,"(273,)",,,
4,111.0,"(282,)",,,
2,111.0,"(289,)",,,
9,111.0,"(264,)",,,
2,111.0,"(217,)",,,
6,111.0,"(199,)",,,
1,111.0,"(171,)",,,
1,111.0,"(194,)",,,
4,111.0,"(161,)",,,
1,111.0,"(236,)",,,
4,111.0,"(227,)",,,
3,111.0,"(207,)",,,
1,111.0,"(248,)",,,
1,111.0,"(738,)",,,
1,111.0,"(80,)",,,
12,111.0,"(88,)",,,
3,111.0,"(99,)",,,
8,111.0,"(62,)",,,
3,111.0,"(71,)",,,
2,111.0,"(75,)",,,
7,111.0,"(418,)",,,
3,111.0,"(414,)",,,
2,111.0,"(119,)",,,
2,111.0,"(127,)","(126,)",,
2,111.0,"(118,)",,,
2,111.0,"(330,)",,,
11,111.0,"(324,)",,,
21,111.0,"(570,)",,,
1,111.0,"(559,)",,,
7,111.0,"(586,)",,,
10,111.0,"(558,)",,,
5,111.0,"(594,)",,,
3,111.0,"(612,)",,,
3,111.0,"(599,)",,,
1,111.0,"(518,)",,,
4,111.0,"(622,)",,,
1,111.0,"(342,)",,,
1,111.0,"(386,)",,,
1,111.0,"(373,)",,,
1,111.0,"(361,)",,,
7,111.0,"(381,)",,,
2,111.0,"(357,)",,,
1,111.0,"(303,)",,,
3,111.0,"(299,)",,,
7,111.0,"(307,)",,,
1,111.0,"(761,)",,,
10,111.0,"(763,)",,,
1,111.0,"(523,)",,,
1,111.0,"(317,)",,,
2,111.0,"(529,)",,,
1,111.0,"(662,)",,,
7,49.0,"(736,)",,,
16,49.0,"(737,)",,,
32,49.0,"(735,)",,,
20,49.0,"(539,)",,,
60,49.0,"(756,)",,,
10,49.0,"(755,)",,,
4,49.0,"(743,)",,,
25,49.0,"(751,)",,,
30,49.0,"(759,)",,,
1,49.0,"(757,)",,,
6,49.0,"(753,)",,,
17,49.0,"(680,)",,,
60,49.0,"(688,)",,,
55,49.0,"(677,)",,,
22,49.0,"(666,)",,,
2,49.0,"(423,)",,,
35,49.0,"(460,)",,,
45,49.0,"(469,)",,,
76,49.0,"(456,)",,,
4,49.0,"(480,)",,,
23,49.0,"(481,)",,,
7,49.0,"(448,)","(447,)",,
11,49.0,"(445,)",,,
17,49.0,"(465,)",,,
21,49.0,"(425,)",,,
16,49.0,"(428,)",,,
4,49.0,"(430,)",,,
61,49.0,"(431,)",,,
35,49.0,"(441,)",,,
7,49.0,"(442,)",,,
5,49.0,"(446,)",,,
49,49.0,"(473,)","(423, 38)",,
7,49.0,"(457,)",,,
17,49.0,"(501,)","(502,)",,
35,49.0,"(491,)",,,
7,49.0,"(741,)",,,
16,49.0,"(739,)",,,
27,49.0,"(646,)",,,
9,49.0,"(645,)",,,
47,49.0,"(651,)",,,
5,49.0,"(313,)",,,
26,49.0,"(16,)",,,
7,49.0,"(34,)",,,
1,49.0,"(45,)",,,
7,49.0,"(29,)",,,
7,49.0,"(43,)",,,
24,49.0,"(5,)",,,
7,49.0,"(31,)",,,
7,49.0,"(0,)",,,
1,49.0,"(2,)",,,
25,49.0,"(37,)",,,
1,49.0,"(12,)",,,
12,49.0,"(51,)",,,
30,49.0,"(8,)",,,
60,49.0,"(3,)",,,
41,49.0,"(716,)","(717,)",,
5,49.0,"(66,)",,,
27,49.0,"(52,)","(53,)","(54,)","(55,)"
8,49.0,"(520,)",,,
10,49.0,"(268,)",,,
21,49.0,"(284,)",,,
10,49.0,"(273,)",,,
15,49.0,"(276,)",,,
6,49.0,"(260,)",,,
6,49.0,"(279,)",,,
14,49.0,"(281,)",,,
16,49.0,"(294,)",,,
36,49.0,"(265,)",,,
1,49.0,"(289,)",,,
51,49.0,"(262,)","(263,)",,
43,49.0,"(158,)",,,
46,49.0,"(218,)",,,
31,49.0,"(240,)",,,
22,49.0,"(199,)",,,
30,49.0,"(170,)",,,
5,49.0,"(213,)",,,
21,49.0,"(234,)",,,
15,49.0,"(185,)","(186,)",,
43,49.0,"(194,)",,,
1,49.0,"(197,)",,,
3,49.0,"(201,)",,,
31,49.0,"(215,)",,,
3,49.0,"(162,)",,,
14,49.0,"(167,)",,,
9,49.0,"(210,)",,,
5,49.0,"(211,)",,,
11,49.0,"(222,)",,,
33,49.0,"(252,)",,,
55,49.0,"(236,)",,,
60,49.0,"(230,)",,,
5,49.0,"(256,)",,,
25,49.0,"(202,)",,,
12,49.0,"(245,)",,,
18,49.0,"(248,)",,,
41,49.0,"(221,)",,,
5,49.0,"(738,)",,,
18,49.0,"(60,)",,,
5,49.0,"(80,)",,,
42,49.0,"(88,)",,,
3,49.0,"(82,)",,,
10,49.0,"(96,)",,,
7,49.0,"(91,)",,,
28,49.0,"(98,)",,,
1,49.0,"(86,)",,,
8,49.0,"(81,)",,,
9,49.0,"(62,)",,,
10,49.0,"(64,)",,,
3,49.0,"(624,)",,,
25,49.0,"(626,)",,,
18,49.0,"(633,)",,,
3,49.0,"(634,)",,,
26,49.0,"(625,)",,,
5,49.0,"(68,)",,,
65,49.0,"(72,)",,,
26,49.0,"(409,)","(408,)",,
48,49.0,"(420,)",,,
15,49.0,"(416,)",,,
2,49.0,"(421,)",,,
11,49.0,"(122,)",,,
24,49.0,"(126,)","(127,)",,
2,49.0,"(123,)","(124,)",,
26,49.0,"(118,)",,,
9,49.0,"(330,)",,,
55,49.0,"(324,)",,,
88,49.0,"(328,)",,,
38,49.0,"(320,)",,,
40,49.0,"(536,)",,,
17,49.0,"(538,)",,,
25,49.0,"(545,)",,,
39,49.0,"(573,)",,,
16,49.0,"(580,)",,,
2,49.0,"(554,)",,,
11,49.0,"(559,)",,,
20,49.0,"(552,)",,,
38,49.0,"(587,)",,,
5,49.0,"(596,)",,,
3,49.0,"(560,)",,,
24,49.0,"(557,)",,,
10,49.0,"(604,)",,,
53,49.0,"(612,)",,,
14,49.0,"(607,)",,,
43,49.0,"(609,)",,,
11,49.0,"(598,)",,,
18,49.0,"(610,)",,,
2,49.0,"(616,)",,,
2,49.0,"(606,)",,,
13,49.0,"(613,)",,,
59,49.0,"(601,)",,,
7,49.0,"(623,)",,,
8,49.0,"(521,)",,,
2,49.0,"(115,)",,,
2,49.0,"(116,)",,,
6,49.0,"(112,)",,,
29,49.0,"(152,)",,,
5,49.0,"(504,)",,,
24,49.0,"(512,)",,,
22,49.0,"(516,)",,,
18,49.0,"(518,)",,,
2,49.0,"(622,)",,,
9,49.0,"(341,)",,,
42,49.0,"(387,)",,,
7,49.0,"(367,)",,,
11,49.0,"(374,)",,,
22,49.0,"(361,)",,,
13,49.0,"(378,)",,,
5,49.0,"(343,)",,,
4,49.0,"(348,)",,,
5,49.0,"(382,)",,,
7,49.0,"(383,)",,,
8,49.0,"(381,)",,,
5,49.0,"(394,)",,,
5,49.0,"(380,)",,,
25,49.0,"(354,)",,,
12,49.0,"(734,)",,,
26,49.0,"(297,)",,,
39,49.0,"(306,)",,,
6,49.0,"(302,)",,,
27,49.0,"(308,)",,,
27,49.0,"(761,)",,,
20,49.0,"(763,)",,,
5,49.0,"(314,)",,,
8,49.0,"(524,)",,,
3,49.0,"(523,)",,,
22,49.0,"(317,)",,,
14,49.0,"(318,)",,,
4,49.0,"(319,)",,,
15,49.0,"(531,)",,,
38,49.0,"(528,)",,,
7,49.0,"(662,)",,,
42,49.0,"(656,)",,,
1,211.0,"(743,)",,,
5,211.0,"(757,)",,,
5,211.0,"(664,)",,,
3,211.0,"(455,)",,,
2,211.0,"(443,)",,,
3,211.0,"(430,)",,,
3,211.0,"(436,)",,,
1,211.0,"(642,)",,,
1,211.0,"(12,)",,,
4,211.0,"(696,)",,,
2,211.0,"(59,)",,,
1,211.0,"(268,)",,,
5,211.0,"(274,)",,,
3,211.0,"(277,)",,,
2,211.0,"(289,)",,,
2,211.0,"(168,)",,,
1,211.0,"(196,)",,,
3,211.0,"(223,)",,,
6,211.0,"(209,)",,,
1,211.0,"(247,)",,,
1,211.0,"(221,)",,,
1,211.0,"(118,)",,,
4,211.0,"(535,)",,,
1,211.0,"(611,)",,,
1,211.0,"(609,)",,,
2,211.0,"(521,)",,,
2,211.0,"(517,)",,,
2,211.0,"(341,)",,,
4,211.0,"(374,)",,,
7,211.0,"(361,)",,,
8,211.0,"(379,)",,,
2,211.0,"(394,)",,,
1,211.0,"(763,)",,,
4,343.0,"(759,)",,,
2,343.0,"(664,)",,,
3,343.0,"(728,)",,,
3,343.0,"(702,)",,,
1,343.0,"(211,)",,,
2,343.0,"(203,)",,,
1,343.0,"(595,)",,,
2,343.0,"(524,)",,,
2,343.0,"(318,)",,,
1,295.0,"(664,)",,,
1,295.0,"(679,)",,,
1,295.0,"(685,)",,,
2,295.0,"(666,)",,,
1,295.0,"(740,)",,,
4,295.0,"(642,)",,,
2,295.0,"(265,)",,,
1,295.0,"(158,)",,,
1,295.0,"(213,)",,,
2,295.0,"(183,)",,,
1,295.0,"(160,)",,,
1,295.0,"(222,)",,,
1,295.0,"(258,)",,,
1,295.0,"(106,)",,,
2,295.0,"(323,)",,,
2,295.0,"(329,)",,,
3,295.0,"(151,)","(150,)",,
3,295.0,"(370,)",,,
4,59.0,"(756,)",,,
2,59.0,"(759,)",,,
7,59.0,"(760,)",,,
2,59.0,"(423,)",,,
6,59.0,"(455,)",,,
8,59.0,"(480,)",,,
4,59.0,"(481,)",,,
6,59.0,"(447,)","(448,)",,
1,59.0,"(444,)",,,
1,59.0,"(429,)",,,
2,59.0,"(430,)",,,
5,59.0,"(435,)",,,
1,59.0,"(442,)",,,
14,59.0,"(477,)",,,
4,59.0,"(457,)",,,
19,59.0,"(503,)",,,
44,59.0,"(487,)",,,
4,59.0,"(653,)","(652,)",,
2,59.0,"(23,)",,,
3,59.0,"(36,)",,,
1,59.0,"(28,)",,,
2,59.0,"(5,)",,,
2,59.0,"(31,)",,,
6,59.0,"(1,)",,,
13,59.0,"(38,)",,,
3,59.0,"(48,)",,,
1,59.0,"(7,)",,,
1,59.0,"(47,)",,,
39,59.0,"(715,)",,,
1,59.0,"(728,)",,,
1,59.0,"(705,)",,,
5,59.0,"(730,)",,,
10,59.0,"(67,)",,,
4,59.0,"(268,)",,,
2,59.0,"(283,)",,,
1,59.0,"(279,)",,,
1,59.0,"(265,)",,,
3,59.0,"(288,)",,,
1,59.0,"(217,)",,,
1,59.0,"(164,)",,,
2,59.0,"(245,)",,,
1,59.0,"(738,)",,,
1,59.0,"(93,)",,,
1,59.0,"(85,)",,,
3,59.0,"(65,)",,,
10,59.0,"(70,)",,,
2,59.0,"(71,)",,,
5,59.0,"(400,)",,,
2,59.0,"(412,)",,,
6,59.0,"(121,)",,,
1,59.0,"(322,)",,,
3,59.0,"(329,)",,,
2,59.0,"(537,)",,,
1,59.0,"(538,)",,,
13,59.0,"(551,)",,,
23,59.0,"(564,)",,,
2,59.0,"(580,)",,,
1,59.0,"(579,)",,,
4,59.0,"(587,)",,,
5,59.0,"(557,)",,,
5,59.0,"(590,)",,,
6,59.0,"(605,)",,,
1,59.0,"(129,)","(128,)",,
8,59.0,"(507,)",,,
2,59.0,"(514,)",,,
6,59.0,"(622,)",,,
1,59.0,"(362,)",,,
5,59.0,"(385,)",,,
5,59.0,"(366,)",,,
1,59.0,"(361,)",,,
3,59.0,"(378,)",,,
1,59.0,"(380,)",,,
3,59.0,"(352,)",,,
1,59.0,"(297,)",,,
1,59.0,"(303,)",,,
4,59.0,"(299,)",,,
3,59.0,"(309,)",,,
7,59.0,"(761,)",,,
12,59.0,"(763,)",,,
4,59.0,"(316,)",,,
14,59.0,"(318,)",,,
2,59.0,"(531,)",,,
1,195.0,"(755,)",,,
2,195.0,"(25,)",,,
1,195.0,"(36,)",,,
2,195.0,"(31,)",,,
3,195.0,"(238,)",,,
3,195.0,"(411,)",,,
1,195.0,"(538,)",,,
1,195.0,"(592,)",,,
2,195.0,"(609,)",,,
1,195.0,"(601,)",,,
2,195.0,"(508,)",,,
1,195.0,"(519,)",,,
1,195.0,"(363,)",,,
1,308.0,"(721,)",,,
1,308.0,"(592,)",,,
1,287.0,"(695,)","(694,)",,
1,287.0,"(364,)",,,
2,117.0,"(760,)",,,
5,117.0,"(462,)",,,
6,117.0,"(452,)",,,
3,117.0,"(457,)",,,
3,117.0,"(492,)",,,
1,117.0,"(42,)",,,
2,117.0,"(12,)",,,
10,117.0,"(47,)",,,
12,117.0,"(695,)","(694,)",,
4,117.0,"(715,)",,,
4,117.0,"(728,)",,,
12,117.0,"(698,)",,,
3,117.0,"(700,)",,,
3,117.0,"(725,)",,,
7,117.0,"(58,)",,,
1,117.0,"(269,)",,,
1,117.0,"(276,)",,,
1,117.0,"(263,)","(262,)",,
3,117.0,"(225,)",,,
2,117.0,"(209,)",,,
4,117.0,"(245,)",,,
1,117.0,"(631,)",,,
8,117.0,"(638,)",,,
2,117.0,"(400,)",,,
2,117.0,"(418,)",,,
1,117.0,"(320,)",,,
1,117.0,"(545,)",,,
10,117.0,"(566,)",,,
1,117.0,"(592,)",,,
2,117.0,"(601,)",,,
13,117.0,"(521,)",,,
2,117.0,"(115,)",,,
2,117.0,"(117,)",,,
2,117.0,"(109,)","(110,)",,
1,117.0,"(517,)",,,
1,117.0,"(622,)",,,
1,117.0,"(340,)",,,
9,117.0,"(371,)",,,
1,117.0,"(361,)",,,
4,117.0,"(393,)",,,
1,117.0,"(380,)",,,
6,117.0,"(352,)",,,
3,117.0,"(734,)",,,
1,117.0,"(303,)",,,
1,117.0,"(523,)",,,
1,117.0,"(657,)",,,
1,60.0,"(736,)",,,
10,60.0,"(737,)",,,
4,60.0,"(735,)",,,
7,60.0,"(540,)",,,
21,60.0,"(756,)",,,
9,60.0,"(755,)",,,
5,60.0,"(743,)",,,
17,60.0,"(749,)",,,
43,60.0,"(758,)",,,
5,60.0,"(757,)",,,
15,60.0,"(754,)",,,
20,60.0,"(665,)",,,
1,60.0,"(679,)",,,
6,60.0,"(682,)",,,
10,60.0,"(687,)",,,
16,60.0,"(678,)",,,
17,60.0,"(672,)",,,
8,60.0,"(422,)",,,
20,60.0,"(458,)",,,
18,60.0,"(466,)",,,
56,60.0,"(455,)",,,
10,60.0,"(481,)",,,
2,60.0,"(447,)","(448,)",,
2,60.0,"(444,)",,,
8,60.0,"(465,)",,,
40,60.0,"(426,)",,,
11,60.0,"(429,)",,,
3,60.0,"(430,)",,,
12,60.0,"(433,)",,,
31,60.0,"(440,)",,,
4,60.0,"(442,)",,,
3,60.0,"(446,)",,,
31,60.0,"(474,)",,,
7,60.0,"(457,)",,,
35,60.0,"(496,)",,,
5,60.0,"(741,)",,,
22,60.0,"(740,)",,,
8,60.0,"(646,)",,,
22,60.0,"(639,)",,,
19,60.0,"(648,)",,,
5,60.0,"(313,)",,,
27,60.0,"(23,)",,,
8,60.0,"(34,)",,,
9,60.0,"(44,)",,,
17,60.0,"(43,)",,,
3,60.0,"(5,)",,,
9,60.0,"(31,)",,,
13,60.0,"(1,)",,,
17,60.0,"(2,)",,,
21,60.0,"(41,)",,,
17,60.0,"(12,)",,,
4,60.0,"(49,)",,,
18,60.0,"(6,)",,,
4,60.0,"(32,)",,,
21,60.0,"(4,)",,,
4,60.0,"(66,)",,,
43,60.0,"(52,)","(53,)","(54,)","(55,)"
20,60.0,"(520,)",,,
21,60.0,"(269,)",,,
15,60.0,"(283,)",,,
4,60.0,"(274,)",,,
9,60.0,"(276,)",,,
4,60.0,"(260,)",,,
4,60.0,"(279,)",,,
6,60.0,"(277,)",,,
11,60.0,"(280,)",,,
12,60.0,"(290,)",,,
6,60.0,"(265,)",,,
3,60.0,"(289,)",,,
17,60.0,"(262,)","(263,)",,
21,60.0,"(158,)",,,
21,60.0,"(217,)",,,
20,60.0,"(239,)",,,
5,60.0,"(198,)",,,
20,60.0,"(168,)",,,
15,60.0,"(214,)",,,
35,60.0,"(231,)",,,
28,60.0,"(191,)",,,
10,60.0,"(194,)",,,
6,60.0,"(197,)",,,
5,60.0,"(201,)",,,
6,60.0,"(215,)",,,
14,60.0,"(159,)",,,
3,60.0,"(167,)",,,
3,60.0,"(210,)",,,
14,60.0,"(211,)",,,
20,60.0,"(223,)",,,
21,60.0,"(252,)",,,
10,60.0,"(237,)",,,
17,60.0,"(224,)",,,
11,60.0,"(255,)",,,
18,60.0,"(208,)",,,
7,60.0,"(245,)",,,
13,60.0,"(248,)",,,
8,60.0,"(221,)",,,
3,60.0,"(738,)",,,
6,60.0,"(60,)",,,
28,60.0,"(79,)",,,
10,60.0,"(88,)",,,
5,60.0,"(83,)",,,
36,60.0,"(95,)",,,
6,60.0,"(92,)",,,
36,60.0,"(105,)",,,
10,60.0,"(84,)",,,
12,60.0,"(81,)",,,
9,60.0,"(62,)",,,
11,60.0,"(63,)",,,
7,60.0,"(624,)",,,
14,60.0,"(631,)",,,
16,60.0,"(632,)",,,
7,60.0,"(634,)",,,
36,60.0,"(625,)",,,
